id,latitude,longitude,brightness,bright_t31,acq_date,acq_time,frp,confidence,confidence_normalized,daynight,satellite,instrument,stream_type,state,region_code,in_industrial_zone,distance_to_industry_meters,nearest_facility_name,nearest_facility_type,osm_id,spatial_context,proximity_risk_factor,cluster_id,persistence_ratio,active_days_count,total_window_days,is_anomaly_spike,thermal_contrast,label,label_name,label_source,label_confidence,label_date,source_reference,reviewer,review_notes,risk_score,risk_level,incident_classification,action_code
57,22.93576,69.1861,331.31,298.51,2026-08-25,0843,0.9,nominal,0.6,D,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,False,20823.3,Unnamed Industrial Facility,general_industry,way/139441710,NON_INDUSTRIAL_RURAL,0.1,CLUSTER_022,0.019,1,54,False,32.80000000000001,,UNLABELED,UNVERIFIED,,,,,,18.77,LOW,NON_INDUSTRIAL_RURAL,ROUTINE_MONITORING_RECOMMENDED
58,20.9112,71.45757,302.1,284.29,2026-08-25,2112,0.57,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,False,58.3,Unnamed Industrial Facility,general_industry,way/169375800,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_008,0.093,5,54,False,17.810000000000002,,UNLABELED,UNVERIFIED,,,,,,45.06,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
59,21.10278,72.63721,322.81,288.84,2026-08-25,2112,5.36,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,False,6.4,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.315,17,54,True,33.97000000000003,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
60,21.10566,72.6433,330.23,288.03,2026-08-25,2112,9.44,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,42.200000000000045,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
61,22.33997,69.85574,308.37,292.92,2026-08-25,2112,3.06,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_010,0.074,4,54,False,15.449999999999989,,UNLABELED,UNVERIFIED,,,,,,49.89,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
62,22.3412,69.85442,306.8,291.97,2026-08-25,2112,2.19,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_010,0.074,4,54,False,14.829999999999984,,UNLABELED,UNVERIFIED,,,,,,49.89,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
63,22.41745,69.03764,310.21,285.03,2026-08-25,2112,0.7,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,False,50.3,Unnamed Industrial Facility,general_industry,way/1311235459,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_018,0.148,8,54,False,25.180000000000007,,UNLABELED,UNVERIFIED,,,,,,48.09,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
64,22.42014,69.04203,302.36,284.81,2026-08-25,2112,0.79,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/1311235459,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_018,0.148,8,54,False,17.55000000000001,,UNLABELED,UNVERIFIED,,,,,,48.09,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
65,22.92693,69.82433,307.02,294.39,2026-08-25,2112,2.03,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/839105241,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_019,0.074,4,54,False,12.629999999999995,,UNLABELED,UNVERIFIED,,,,,,44.75,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
66,22.92767,70.10764,315.24,293.46,2026-08-25,2112,1.1,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Tuna-Tekra Container Terminal,port,way/361301736,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_011,0.074,4,54,False,21.78000000000003,,UNLABELED,UNVERIFIED,,,,,,48.97,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
67,22.9311,69.69724,306.28,294.03,2026-08-25,2112,1.76,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,False,513.7,Unnamed Industrial Facility,general_industry,way/1002375165,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_012,0.111,6,54,False,12.25,,UNLABELED,UNVERIFIED,,,,,,46.26,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
68,22.9338,69.70174,317.05,294.03,2026-08-25,2112,2.97,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,False,123.7,Unnamed Industrial Facility,general_industry,way/1002375165,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_012,0.111,6,54,False,23.02000000000004,,UNLABELED,UNVERIFIED,,,,,,46.26,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
69,22.93445,69.69788,330.6,293.92,2026-08-25,2112,3.76,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,False,468.2,Unnamed Industrial Facility,general_industry,way/1002375165,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_012,0.111,6,54,False,36.68000000000001,,UNLABELED,UNVERIFIED,,,,,,46.26,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
70,21.10113,72.63656,342.14,300.87,2026-08-26,0824,8.04,nominal,0.6,D,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,False,13.8,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.315,17,54,True,41.26999999999998,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
71,21.10283,72.64758,339.05,302.09,2026-08-26,0824,11.92,nominal,0.6,D,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,36.960000000000036,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
72,21.10612,72.647,344.97,302.32,2026-08-26,0824,11.92,nominal,0.6,D,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,42.650000000000034,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
73,22.92799,70.10835,334.26,302.81,2026-08-26,0826,6.26,low,0.2,D,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,False,31.3,Tuna-Tekra Container Terminal,port,way/361301736,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_011,0.074,4,54,False,31.44999999999999,,UNLABELED,UNVERIFIED,,,,,,48.97,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
74,23.93222,72.36194,322.77,280.0,2026-08-26,2051,1.69,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,False,59.6,Unnamed Industrial Facility,general_industry,way/824252595,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_023,0.019,1,54,False,42.76999999999998,,UNLABELED,UNVERIFIED,,,,,,44.91,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
75,20.91049,71.45941,312.46,289.09,2026-08-26,2053,1.26,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/169375800,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_008,0.093,5,54,False,23.370000000000005,,UNLABELED,UNVERIFIED,,,,,,45.06,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
76,21.1065,72.64651,300.89,270.92,2026-08-26,2053,0.55,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,29.96999999999997,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
77,22.32085,69.8827,311.16,286.86,2026-08-26,2053,1.41,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_024,0.019,1,54,False,24.30000000000001,,UNLABELED,UNVERIFIED,,,,,,45.6,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
78,22.32132,69.88142,317.54,287.39,2026-08-26,2053,1.49,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_024,0.019,1,54,False,30.150000000000034,,UNLABELED,UNVERIFIED,,,,,,45.6,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
79,22.41633,69.0387,309.0,292.91,2026-08-26,2053,2.63,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/1311235459,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_018,0.148,8,54,False,16.089999999999975,,UNLABELED,UNVERIFIED,,,,,,48.09,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
80,23.31464,70.48708,307.11,293.75,2026-08-26,2053,1.62,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/661955013,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_017,0.056,3,54,False,13.360000000000014,,UNLABELED,UNVERIFIED,,,,,,45.17,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
81,23.31667,70.48634,308.92,294.09,2026-08-26,2053,1.21,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/661955013,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_017,0.056,3,54,False,14.830000000000041,,UNLABELED,UNVERIFIED,,,,,,45.17,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
82,21.11086,72.63392,297.67,269.91,2026-08-27,2034,0.95,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,27.75999999999999,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
83,23.11632,70.08329,303.57,288.7,2026-08-27,2034,1.73,nominal,0.6,N,N20,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/104495231,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_020,0.056,3,54,False,14.870000000000005,,UNLABELED,UNVERIFIED,,,,,,48.76,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
84,20.91008,71.45858,304.73,291.81,2026-08-24,2036,1.97,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/169375800,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_008,0.093,5,54,False,12.920000000000016,,UNLABELED,UNVERIFIED,,,,,,45.06,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
85,21.1006,72.63942,303.78,284.69,2026-08-24,2036,6.84,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,False,289.9,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.315,17,54,True,19.089999999999975,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
86,21.1012,72.63512,343.9,286.91,2026-08-24,2036,6.84,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,False,50.8,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.315,17,54,True,56.98999999999995,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
87,21.10295,72.64854,306.06,287.19,2026-08-24,2036,5.21,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,18.870000000000005,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
88,21.10355,72.64426,333.39,286.73,2026-08-24,2036,5.21,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,46.65999999999997,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
89,21.10415,72.63996,305.3,285.08,2026-08-24,2036,1.32,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,20.220000000000027,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
90,21.10475,72.63566,311.84,286.77,2026-08-24,2036,1.32,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,25.069999999999993,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
91,21.10649,72.64909,309.21,287.92,2026-08-24,2036,5.21,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,21.289999999999964,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
92,21.1071,72.6448,333.63,286.64,2026-08-24,2036,5.21,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,46.99000000000001,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
93,21.1077,72.6405,305.03,286.38,2026-08-24,2036,1.32,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,18.649999999999977,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
94,21.1083,72.63621,314.67,287.72,2026-08-24,2036,1.32,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,26.94999999999999,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
95,21.11155,72.63502,306.84,285.95,2026-08-24,2036,2.62,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,20.889999999999986,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
96,21.11185,72.63676,305.79,286.44,2026-08-24,2036,2.38,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,19.350000000000023,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
97,22.33921,69.8703,309.15,293.54,2026-08-24,2036,2.69,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_010,0.074,4,54,False,15.609999999999957,,UNLABELED,UNVERIFIED,,,,,,49.89,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
98,22.33969,69.86611,315.85,294.07,2026-08-24,2036,2.69,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_010,0.074,4,54,False,21.78000000000003,,UNLABELED,UNVERIFIED,,,,,,49.89,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
99,22.34017,69.86192,307.83,293.93,2026-08-24,2036,3.82,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_010,0.074,4,54,False,13.899999999999977,,UNLABELED,UNVERIFIED,,,,,,49.89,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
100,22.34343,69.87085,313.73,293.41,2026-08-24,2036,7.01,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_010,0.074,4,54,False,20.319999999999993,,UNLABELED,UNVERIFIED,,,,,,49.89,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
101,22.34392,69.86665,339.9,293.84,2026-08-24,2036,7.01,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_010,0.074,4,54,False,46.06,,UNLABELED,UNVERIFIED,,,,,,49.89,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
102,22.3444,69.86245,308.11,293.06,2026-08-24,2036,2.37,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Reliance Refinery,refinery,way/91585872,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_010,0.074,4,54,False,15.050000000000011,,UNLABELED,UNVERIFIED,,,,,,49.89,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
103,22.93092,69.6974,305.22,293.62,2026-08-24,2036,1.29,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,False,500.4,Unnamed Industrial Facility,general_industry,way/1002375165,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_012,0.111,6,54,False,11.600000000000023,,UNLABELED,UNVERIFIED,,,,,,46.26,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
104,22.93522,69.69798,309.2,293.68,2026-08-24,2036,1.47,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,False,500.7,Unnamed Industrial Facility,general_industry,way/1002375165,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_012,0.111,6,54,False,15.519999999999982,,UNLABELED,UNVERIFIED,,,,,,46.26,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
105,23.31523,70.48663,306.28,294.42,2026-08-24,2036,1.6,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/661955013,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_017,0.056,3,54,False,11.859999999999957,,UNLABELED,UNVERIFIED,,,,,,45.17,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
106,20.91191,71.45881,305.05,290.37,2026-08-25,2019,0.96,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/169375800,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_008,0.093,5,54,False,14.680000000000007,,UNLABELED,UNVERIFIED,,,,,,45.06,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
107,21.10038,72.63611,334.04,287.11,2026-08-26,0731,6.31,nominal,0.6,D,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,False,60.3,ArcelorMittal Nippon Steel India,works,way/104647203,NEARBY_INDUSTRIAL_BUFFER,0.8,CLUSTER_009,0.315,17,54,True,46.93000000000001,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
108,21.10424,72.64529,332.55,288.95,2026-08-26,0909,7.18,nominal,0.6,D,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,43.60000000000002,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
109,21.10633,72.64521,332.78,288.69,2026-08-26,0909,6.43,nominal,0.6,D,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,44.089999999999975,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
110,22.4143,69.03838,306.35,290.09,2026-08-26,2138,0.72,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Unnamed Industrial Facility,general_industry,way/1311235459,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_018,0.148,8,54,False,16.260000000000048,,UNLABELED,UNVERIFIED,,,,,,48.09,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
111,21.10197,72.63417,314.93,273.63,2026-08-27,2121,6.06,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,41.30000000000001,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
112,21.10285,72.63518,315.13,274.69,2026-08-27,2121,3.87,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,40.44,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
113,21.10449,72.64615,317.36,274.79,2026-08-27,2121,5.35,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,42.56999999999999,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
114,21.1053,72.64713,317.47,275.42,2026-08-27,2121,5.51,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,ArcelorMittal Nippon Steel India,works,way/104647203,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_009,0.315,17,54,True,42.05000000000001,,UNLABELED,UNVERIFIED,,,,,,79.34,HIGH,ELEVATED_THERMAL_ACTIVITY,ESCALATED_INVESTIGATION_RECOMMENDED
115,22.92664,70.10658,313.67,293.11,2026-08-27,2121,2.39,nominal,0.6,N,N21,VIIRS,historical,Gujarat,WEST_GUJARAT,True,0.0,Tuna-Tekra Container Terminal,port,way/361301736,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_011,0.074,4,54,False,20.560000000000002,,UNLABELED,UNVERIFIED,,,,,,48.97,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
116,22.14031,72.23269,312.84,285.47,2026-08-03,0336,32.57,nominal,0.45,D,Terra,MODIS,historical,Gujarat,WEST_GUJARAT,True,0.0,Dholera Solar Park,general_industry,way/1245396806,INSIDE_INDUSTRIAL_ZONE,1.0,CLUSTER_025,0.019,1,54,False,27.369999999999948,,UNLABELED,UNVERIFIED,,,,,,52.6,MODERATE,RECURRING_INTERMITTENT_HEAT,ANALYST_REVIEW_RECOMMENDED
